Tipo de paro;STATUS;Equipo ;Area que presenta la falla;Componente del area del equipo que presenta falla;Descripción breve ;Descripcion larga;Descubrimiento de la Falla;Síntoma de la falla;IMPacto de la falla;Tipo de falla;Causa de la falla;"Hora del INICIO del trabajo
";"Hora de FINALIZACIÓN del trabajo
";Duracion de trabajo;Nombre del equipo nuevo;Código del componente;HORA INICIO;HORA FIN;WEEK;DAY;Cantidad de tecnicos;Horas hombre;;;
AO;Operativa;Mobile Harbour Crane - 09;Control System [MHC03.02];Control System-Alarm System-Emergency [MHC03.02.131.100];falla sistema contra incendio;se revisa la grua para verificar el funcionamiento del sistema contra incendio debido a que estaba apagado el sistema dando alarma en pantalla, se revisa el tablero electrico E50, y se encuentra un interruptor en dicho tablero en off, se posiciona el interruptor a On y alli le llega tension al tablero encendiendo todo el sistema contra incendio, se hace la verificiacion d elos demas componentes asociados y estan todos funcionando y ya no da la falla en pantalla. ;103 MANTENIMIENTO;699 No aplica;201 Impacto en seguridad;304 Falla Eléctrica;404 Relacionado a Mantenimiento;11:50:00;12:10:00;0,33;MHC03_;MHC03.02.131.100;domingo, 18 de junio de 2023;domingo, 18 de junio de 2023;24;18;2;0,666666667;;;
AO;Operativa;Reach Stacker - 41;Hydraulic System [RS06.15];Hydraulic System-Block-Main Control [RS06.15.037.644];prueba de elevacion de boom;se realiza prueba de elevacion de boom, el mismo sube y baja sin problema, no se noto que exista una variacion en las velocidades de bajada y subida, queda para probar con un operador con contenedor;103 MANTENIMIENTO;614 Nivel de líquido;203 Impacto Operacional;305  Falla Civil;404 Relacionado a Mantenimiento;16:25:00;16:50:00;0,42;RS06_;RS06.15.037.644;domingo, 18 de junio de 2023;domingo, 18 de junio de 2023;24;18;2;0,833333333;;;
MC;Seguimiento;Forklift - 104;Operator Cabin [FL04.01];Operator Cabin-Console/Display/Joystick [FL04.01.099];colocacion de bocinas;se revisa el equipo no funciona la bocina, se encuentra roto el mecanismo pulsado (chapitas) en el volante, se realiza el cambio y se coloca una bocina nueva, se contiinua revisando la instalacion d ela bocina sonora de retroceso ya que estaba en corto sin la bocina, se debe colocar el deposito de refrigerante el mismo estaba suelto y sin manguera;103 MANTENIMIENTO;602 Pérdida de desempeño;203 Impacto Operacional;304 Falla Eléctrica;404 Relacionado a Mantenimiento;21:35:00;22:00:00;0,42;FL04_;FL04.01.099;domingo, 18 de junio de 2023;domingo, 18 de junio de 2023;24;18;2;0,833333333;;;
MC;Seguimiento;Forklift - 107;Powertrain [FL07.24];Powertrain-Engine-Cooling System [FL07.24.141.204];aspa de ventilador rota;se revisa el equipo y estaba el aspa del ventilador del motor rota, solo tenia 3  paletas, se realiza el remplazo de la misma, luego se revisa el sistema d ela alarma de retroceso no tenia la sirena, se instala una nueva se realiza la conexiones electrica porque estaban los cables cortados, se continua revisando fluidos y niveles;103 MANTENIMIENTO;602 Pérdida de desempeño;203 Impacto Operacional;301 Falla Mecánica;404 Relacionado a Mantenimiento;19:25:00;20:05:00;0,67;FL07_;FL07.24.141.204;domingo, 18 de junio de 2023;domingo, 18 de junio de 2023;24;18;2;1,333333333;;;
MC;Seguimiento;Forklift - 108;Operator Cabin [FL04.01];Operator Cabin-Console/Display/Joystick [FL04.01.099];revision del equipo;Se realiza inspeccion del equipo, no le funcionaba la bocina, se realiza el remplazo y tambien se le tuvo que cambiar las chapitas del volante estaban rotas.;103 MANTENIMIENTO;602 Pérdida de desempeño;203 Impacto Operacional;304 Falla Eléctrica;404 Relacionado a Mantenimiento;20:10:00;21:15:00;1,08;FL08_;FL04.01.099;domingo, 18 de junio de 2023;domingo, 18 de junio de 2023;24;18;2;2,166666667;;;
MP;Seguimiento;Forklift - 104;Forklift - 04 [FL04];Forklift - 04 [FL04];MP;se realiza MPhrs motor;103 MANTENIMIENTO;;203 IMPacto Operacional;399  No hay falla;404 Relacionado a Mantenimiento;22:00:00;02:00:00;4,00;FL04_;#N/A;domingo, 18 de junio de 2023;domingo, 18 de junio de 2023;25;19;3;12;;;
FR;Seguimiento;Forklift - 104;Powertrain [FL04.24];Powertrain-Transmission [FL04.24.337];MP;al realizar MP se observa eje trasaero con pernos,bujes y bielas gastadas .Programar para reparar coMPleto;103 MANTENIMIENTO;;203 IMPacto Operacional;301 Falla Mecánica;404 Relacionado a Mantenimiento;;;;FL04_;FL04.24.337;domingo, 18 de junio de 2023;domingo, 18 de junio de 2023;25;19;3;0;;;
MP;Seguimiento;Forklift - 104;Forklift - 04 [FL04];Forklift - 04 [FL04];MP;se realiza MP 3000hrs inspecciones;103 MANTENIMIENTO;;203 IMPacto Operacional;399  No hay falla;404 Relacionado a Mantenimiento;02:00:00;03:00:00;1,00;FL04_;#N/A;domingo, 18 de junio de 2023;domingo, 18 de junio de 2023;25;19;3;3;;;
MP;Seguimiento;Forklift - 104;Brake/Susp./Steer./Tire [FL04.25];Brake/Susp./Steer./Tire [FL04.25];MP;se realiza MP1500 hrs frenos;103 MANTENIMIENTO;;203 IMPacto Operacional;399  No hay falla;404 Relacionado a Mantenimiento;03:00:00;05:00:00;2,00;FL04_;FL04.25;domingo, 18 de junio de 2023;domingo, 18 de junio de 2023;25;19;3;6;;;
MP;Operativa;Forklift - 104;Powertrain [FL04.24];Powertrain-Transmission [FL04.24.337];MP;se realiza MP 1000hrs aceite transmision;103 MANTENIMIENTO;;203 IMPacto Operacional;399  No hay falla;404 Relacionado a Mantenimiento;05:00:00;06:00:00;1,00;FL04_;FL04.24.337;lunes, 19 de junio de 2023;lunes, 19 de junio de 2023;25;19;3;3;;;
MC;Operativa;Mobile Harbour Crane - 12;Boom Luffing [MHC06.44];Boom Luffing [MHC06.44];Gancho;Cambio de modulo 19 del gancho. Programar Soldadura en cancamo de eslinga de cable reel;102 OPERACIONES;601 Paro;203 Impacto Operacional;304 Falla Eléctrica;404 Relacionado a Mantenimiento;09:00:00;11:45:00;2,75;MHC06_;MHC06.44;lunes, 19 de junio de 2023;lunes, 19 de junio de 2023;25;19;4;11;;;
MP;Operativa;Rubber Tyred Gantry Crane - K24;Rubber Tyred Gantry Crane - 08 [RTG08];Rubber Tyred Gantry Crane - 08 [RTG08];MP;MP de maquina;103 MANTENIMIENTO;601 Paro;203 IMPacto Operacional;399  No hay falla;404 Relacionado a Mantenimiento;07:00:00;14:00:00;7,00;RTG08_;#N/A;lunes, 19 de junio de 2023;lunes, 19 de junio de 2023;25;19;2;14;;;
MC;Operativa;Rubber Tyred Gantry Crane - K20;Powertrain [RTG05.24];Powertrain-Main Engine (1) [RTG05.24.600];Cableado de Diesel;Continua cableado de sistema de arranque de diesel;103 MANTENIMIENTO;601 Paro;203 Impacto Operacional;304 Falla Eléctrica;404 Relacionado a Mantenimiento;06:00:00;14:00:00;8,00;RTG05_;RTG05.24.600;lunes, 19 de junio de 2023;lunes, 19 de junio de 2023;25;19;2;16;;;
MC;Operativa;Rubber Tyred Gantry Crane - K26;Powertrain [RTG06.24];Powertrain-Main Engine (1) [RTG06.24.600];Motor cae de vueltas;Se anula trampa de agua y se cambia manguera rota de intercooler.;102 OPERACIONES;601 Paro;203 Impacto Operacional;301 Falla Mecánica;404 Relacionado a Mantenimiento;09:30:00;12:10:00;2,67;RTG06_;RTG06.24.600;lunes, 19 de junio de 2023;lunes, 19 de junio de 2023;25;19;2;5,333333333;;;
AO;Operativa;Rubber Tyred Gantry Crane - K16;Spreader [RTG03.30];Spreader [RTG03.30];se apaga spreader;Reset de falla (2 veces);102 OPERACIONES;601 Paro;203 Impacto Operacional;304 Falla Eléctrica;404 Relacionado a Mantenimiento;10:35:00;10:50:00;0,25;RTG03_;RTG03.30;lunes, 19 de junio de 2023;lunes, 19 de junio de 2023;25;19;3;0,75;;;
MC;Operativa;Rubber Tyred Gantry Crane - K31;Gantry [RTG10.07];Gantry-Motor-P001 [RTG10.07.233.P001];Revisión Boogie 1;Se revisa Boogie 1, se detecta baja aislación en bobina de motor. Por el momento NO se cambia el motor ya que el único en stock de pañol se va a usar en K17;103 MANTENIMIENTO;602 Pérdida de desempeño;203 Impacto Operacional;301 Falla Mecánica;404 Relacionado a Mantenimiento;08:00:00;11:00:00;3,00;RTG10_;RTG10.07.233.P001;lunes, 19 de junio de 2023;lunes, 19 de junio de 2023;25;19;2;6;;;
AO;Operativa;Mobile Harbour Crane - 08;Hydraulic System [MHC02.15];Hydraulic System [MHC02.15];Bajo nivel de aceite;Se revisa maquina por bajo nivel de aceite hidráulico. Se pasa novedad a Turno Tarde para reponer nivel en ventana horaria en que la grua este disponible;103 MANTENIMIENTO;602 Pérdida de desempeño;203 Impacto Operacional;301 Falla Mecánica;404 Relacionado a Mantenimiento;13:00:00;13:35:00;0,58;MHC02_;MHC02.15;lunes, 19 de junio de 2023;lunes, 19 de junio de 2023;25;19;3;1,75;;;
AO;Operativa;Mobile Harbour Crane - 10;Boom Luffing [MHC04.44];Boom Luffing [MHC04.44];Falla de presión en cable Reel;Reaparece falla de presión en cable reel. Se va a citar a Liebher para revisar nuevamente;102 OPERACIONES;602 Pérdida de desempeño;203 Impacto Operacional;304 Falla Eléctrica;404 Relacionado a Mantenimiento;13:10:00;14:00:00;0,83;MHC04_;MHC04.44;lunes, 19 de junio de 2023;lunes, 19 de junio de 2023;25;19;3;2,5;;;
MC;No operat.;Rubber Tyred Gantry Crane - K20;Powertrain [RTG05.24];Powertrain-Main Engine (1) [RTG05.24.600];Continuacion de armado de cableado del sistema de arranque del motor diesel;Se continua con el armado del cableado del motor diesel, se logra poner en funcioamiento y arranque el equipo desde el tablero. Quedando ok. Pero Queda pendiente emprolijar todo el cableado que se saco, ademas de reemplazar unas mangueras de refrigeracion y completarl niveles de aceite y refrigerante;103 MANTENIMIENTO;602 Pérdida de desempeño;;304 Falla Eléctrica;404 Relacionado a Mantenimiento;14:00:00;22:00:00;8,00;RTG05_;RTG05.24.600;lunes, 19 de junio de 2023;lunes, 19 de junio de 2023;25;19;2;16;;;
MC;Operativa;Mobile Harbour Crane - 08;Hydraulic System [MHC02.15];Hydraulic System-Tank [MHC02.15.319];CoMPletar nivel de aceite;Se realiza carga de 205 litros de aceite 15W40 al tanque hidraulico quedando en 11404Ua a 37,6mts, y el visor quedo marcando un solo ojo el de abajo. Se observa que quedo remanente de refrigerante en el habitaculo del radiador y el mismo baja por las mangueras hasta el motor. ;103 MANTENIMIENTO;614 Nivel de líquido;203 IMPacto Operacional;399  No hay falla;404 Relacionado a Mantenimiento;14:40:00;15:30:00;0,83;MHC02_;MHC02.15.319;lunes, 19 de junio de 2023;lunes, 19 de junio de 2023;25;19;2;1,666666667;;;
BD;No operat.;Empty Handler - 45;Spreader Comp. [EH02.14];Spreader Comp.-Encod./Limit Sw./Sens. [EH02.14.139];Rotura y aplastamiento de cableado de sensores lado derecho;Se asiste debido a que no realizaba movimiento el equipo y se quedo con tacho enganchado se procede a liberar el tacho y se trae el equipo al taller;102 OPERACIONES;609 Roto/doblado;203 Impacto Operacional;303 Falla de Control;403 Daño;14:30:00;14:50:00;0,33;EH02_;EH02.14.139;lunes, 19 de junio de 2023;lunes, 19 de junio de 2023;25;19;2;0,666666667;;;
AO;Operativa;Rubber Tyred Gantry Crane - K28;Main Hoist [RTG09.05];Main Hoist-Inverter 1/Master [RTG09.05.614];Falla de drivers;Se procede a revisar y se encuentra el equipo en stoping diesel, se apaga el equipo y se enciende quedando ok. Las tapas de los Inverter de Hoist estan sin colocar;102 OPERACIONES;601 Paro;203 Impacto Operacional;303 Falla de Control;404 Relacionado a Mantenimiento;17:04:00;17:16:00;0,20;RTG09_;RTG09.05.614;lunes, 19 de junio de 2023;lunes, 19 de junio de 2023;25;19;3;0,6;;;
MP;Operativa;Rubber Tyred Gantry Crane - K24;Rubber Tyred Gantry Crane - 08 [RTG08];Rubber Tyred Gantry Crane - 08 [RTG08];MP;Se continua realizando items pendiente de MP ;103 MANTENIMIENTO;;;;404 Relacionado a Mantenimiento;15:00:00;22:00:00;7,00;RTG08_;#N/A;lunes, 19 de junio de 2023;lunes, 19 de junio de 2023;25;19;2;14;;;
MC;Seguimiento;Empty Handler - 45;Spreader Comp. [EH02.14];Spreader Comp.-Encod./Limit Sw./Sens. [EH02.14.139];Reparacion de cableado;Se realiza reparacion del cable naraja que va dentro de la bandeja del lado derecho, se iba a reemplazar pero no habia cable, luego del lado izquierdo se reemplaza conector que tiene las ficha de los sensores de twislock, landing e iluminaria, debido a que tenia un cable cortado, queda pendiente pasar cables por bandeja y presintar todo. Ademas de fijar la lampara de ese lado;103 MANTENIMIENTO;601 Paro;203 Impacto Operacional;303 Falla de Control;404 Relacionado a Mantenimiento;16:00:00;19:00:00;3,00;EH02_;EH02.14.139;lunes, 19 de junio de 2023;lunes, 19 de junio de 2023;25;19;2;6;;;
MC;Operativa;Empty Handler - 45;Spreader Comp. [EH02.14];Spreader Comp.-Encod./Limit Sw./Sens. [EH02.14.139];reparacion de cableado;se termina reparacion y emprolijado  de cableado ,se coloca lampara ;103 MANTENIMIENTO;601 Paro;203 Impacto Operacional;304 Falla Eléctrica;404 Relacionado a Mantenimiento;23:00:00;02:00:00;3,00;EH02_;EH02.14.139;lunes, 19 de junio de 2023;lunes, 19 de junio de 2023;25;20;2;6;;;
MC;No operat.;Rubber Tyred Gantry Crane - K17;Trolley [RTG04.06];Trolley-Motor-P002 [RTG04.06.233.P002];cambio motor de booguie 2;se cambia motor de booguie 2.al probar no tiene señal el motor de arranque y al poner en marcha haciendo puente sale falla de bateria baja en pantalla;103 MANTENIMIENTO;602 Pérdida de desempeño;203 Impacto Operacional;304 Falla Eléctrica;404 Relacionado a Mantenimiento;02:00:00;07:00:00;5,00;RTG04_;RTG04.06.233.P002;lunes, 19 de junio de 2023;lunes, 19 de junio de 2023;25;20;2;10;;;
AO;Operativa;Reach Stacker - 43;Control System [RS08.02];Control System [RS08.02];falla de logueo;se logueo con el de supervisor para q siga operando;102 OPERACIONES;601 Paro;203 Impacto Operacional;303 Falla de Control;404 Relacionado a Mantenimiento;22:45:00;23:00:00;0,25;RS08_;RS08.02;lunes, 19 de junio de 2023;lunes, 19 de junio de 2023;25;20;1;0,25;;;
MC;No operat.;Rubber Tyred Gantry Crane - K16;Control System [RTG06.02];Control System-PLC [RTG06.02.259];Equipo no traslada;se buscan fallas sin encontrarla por el momento;102 OPERACIONES;601 Paro;203 Impacto Operacional;303 Falla de Control;404 Relacionado a Mantenimiento;23:00:00;06:00:00;7,00;RTG03_;RTG06.02.259;lunes, 19 de junio de 2023;lunes, 19 de junio de 2023;25;20;2;14;;;
MC;Operativa;Empty Handler - 44;Electrical System [EH01.09];Electrical System-Lighting-Head Lights;no encienden luces-falta de aceite hidraulico;se cambia tecla de encendido de luces y agregan120 lts de aceite hidraulico;102 OPERACIONES;602 Pérdida de desempeño;203 Impacto Operacional;301 Falla Mecánica;404 Relacionado a Mantenimiento;23:15:00;00:00:00;0,75;EH01_;#N/A;martes, 20 de junio de 2023;miércoles, 21 de junio de 2023;25;20;2;1,5;;;
AO;Operativa;Rubber Tyred Gantry Crane - K28;Control System [RTG09.02];Control System-PLC [RTG09.02.259];no encienden drivers;se resetea;102 OPERACIONES;601 Paro;203 Impacto Operacional;303 Falla de Control;404 Relacionado a Mantenimiento;01:00:00;01:15:00;0,25;RTG09_;RTG09.02.259;martes, 20 de junio de 2023;martes, 20 de junio de 2023;25;20;2;0,5;;;
MC;Operativa;Mobile Harbour Crane - 09;Spreader [MHC03.30];Spreader-Flipper System [MHC03.30.387];flipper roto;se saca flipper y se anula zapatilla por rotura por falla operativa;102 OPERACIONES;602 Pérdida de desempeño;203 Impacto Operacional;305  Falla Civil;404 Relacionado a Mantenimiento;02:55:00;03:20:00;0,42;MHC03_;MHC03.30.387;martes, 20 de junio de 2023;martes, 20 de junio de 2023;25;20;2;0,833333333;;;
BD;Operativa;Empty Handler - 45;Powertrain [EH02.24];Hydraulic System [EH02.15];falta liquido refrigerante;se agregaron 10 lts de agua refrigerante;102 OPERACIONES;602 Pérdida de desempeño;203 Impacto Operacional;301 Falla Mecánica;404 Relacionado a Mantenimiento;05:00:00;05:30:00;0,50;EH02_;EH02.15;martes, 20 de junio de 2023;martes, 20 de junio de 2023;25;20;2;1;;;
AO;Operativa;Rubber Tyred Gantry Crane - K02;Powertrain [RTG01.24];Powertrain-Main Engine (1)-Cooling System [RTG01.24.600.204];falla de logueo;se logueo con llave de supervisor;102 OPERACIONES;602 Pérdida de desempeño;203 Impacto Operacional;303 Falla de Control;404 Relacionado a Mantenimiento;05:15:00;05:30:00;0,25;RTG01_;RTG01.24.600.204;martes, 20 de junio de 2023;martes, 20 de junio de 2023;25;20;1;0,25;;;
BD;Operativa;Mobile Harbour Crane - 08;Powertrain [MHC02.24];Powertrain-Engine-Cooling System [MHC02.24.141.204];falla de teMPeratura;se encuentra perdida en radiador .se coMPleta nivel con 30 lts de agua para seguir operando .;102 OPERACIONES;602 Pérdida de deseMPeño;203 IMPacto Operacional;301 Falla Mecánica;404 Relacionado a Mantenimiento;04:15:00;05:00:00;0,75;MHC02_;MHC02.24.141.204;martes, 20 de junio de 2023;martes, 20 de junio de 2023;25;20;2;1,5;;;
FR;Operativa;Mobile Harbour Crane - 08;Powertrain [MHC02.24];Powertrain-Engine-Cooling System [MHC02.24.141.204];perdida en radiador;buscar perdida y completar agua urgente;103 MANTENIMIENTO;602 Pérdida de desempeño;203 Impacto Operacional;301 Falla Mecánica;404 Relacionado a Mantenimiento;;;;MHC02_;MHC02.24.141.204;martes, 20 de junio de 2023;martes, 20 de junio de 2023;25;20;2;0;;;
FR;No operat.;Empty Handler - 44;Spreader Comp. [EH01.14];Spreader Comp. [EH01.14];no abre de un lado;se deja maquina en taller para revisar;102 OPERACIONES;601 Paro;203 Impacto Operacional;301 Falla Mecánica;404 Relacionado a Mantenimiento;;;;EH01_;#N/A;martes, 20 de junio de 2023;martes, 20 de junio de 2023;25;20;2;0;;;
AO;Operativa;Mobile Harbour Crane - 10;Spreader [MHC04.30];Spreader-Twistlock System [MHC04.30.345];falla spreader;Personal de la guardia destraba spreader de contenedor con asistencia de guindola. Al inspeccionar estado general, se determina sacar de operativa y cambiar SPR22 por SPR19 por tener twislock lado negro torcido con buje dañado;102 OPERACIONES;601 Paro;203 Impacto Operacional;305  Falla Civil;406 Externo;09:48:00;10:07:00;0,32;MHC04_;MHC04.30.345;martes, 20 de junio de 2023;martes, 20 de junio de 2023;25;20;3;0,95;;;
AO;Operativa;Rubber Tyred Gantry Crane - K26;Rubber Tyred Gantry Crane - 06 [RTG06];Rubber Tyred Gantry Crane - 06 [RTG06];pérdida de parámetros;Se da indicaciones a operador para recuperar parámetros y queda operativa;102 OPERACIONES;601 Paro;203 Impacto Operacional;304 Falla Eléctrica;404 Relacionado a Mantenimiento;10:30:00;10:42:00;0,20;RTG06_;#N/A;martes, 20 de junio de 2023;martes, 20 de junio de 2023;25;20;3;0,6;;;
MC;Seguimiento;Rubber Tyred Gantry Crane - K17;Powertrain [RTG04.24];Powertrain-Main Engine (1)-Start Motor [RTG04.24.600.482];Falla encendido;Personal de TECMACO reemplaza chanchita de arranque y prueba boggie 2 (reemplazado en turno noche) quedando ok. Se inicia reemplazo butaca de cabina.;103 MANTENIMIENTO;601 Paro;203 Impacto Operacional;304 Falla Eléctrica;404 Relacionado a Mantenimiento;07:00:00;14:00:00;7,00;RTG04_;RTG04.24.600.482;martes, 20 de junio de 2023;martes, 20 de junio de 2023;25;20;2;14;;;
MC;No operat.;Rubber Tyred Gantry Crane - K16;Control System [RTG03.02];Control System-PLC [RTG03.02.259];Falla PLC;Equipo arroja falla de PLC. Se dispara guardamotor de luces de trolley. No funciona elevación. ;103 MANTENIMIENTO;601 Paro;203 Impacto Operacional;304 Falla Eléctrica;404 Relacionado a Mantenimiento;07:00:00;14:00:00;7,00;RTG03_;RTG03.02.259;martes, 20 de junio de 2023;martes, 20 de junio de 2023;25;20;2;14;;;
MC;Operativa;Rubber Tyred Gantry Crane - K20;Powertrain [RTG05.24];Powertrain-Main Engine (1) [RTG05.24.600];Cableado de encendido;Personal de MERAKI mejora de cableado de control y encendido de motor diesel.;103 MANTENIMIENTO;699 No aplica;;399  No hay falla;404 Relacionado a Mantenimiento;10:00:00;14:00:00;4,00;RTG05_;RTG05.24.600;martes, 20 de junio de 2023;martes, 20 de junio de 2023;25;20;2;8;;;
